frame,time_sig,x_norm,y_norm,vx_norm,vy_norm,ax_norm,ay_norm,beat
0,2/4,0.5,0.5,0.0,0.0,0.0,0.0,0
1,2/4,1.0,1.0,1.0,1.0,1.0,1.0,0
2,2/4,1.0,0.0,0.38472494213993236,-1.0,-0.6152750578600676,-2.0,0
3,2/4,0.9831582695388997,0.050078247261345854,-0.01684173046110027,0.050078247261345854,-0.4015666726010326,1.050078247261346,0
4,2/4,1.0,1.0,0.2659506592939175,0.9874189109494791,0.28279238975501775,0.9373406636881332,0
5,2/4,1.0,1.0,0.061945137157107255,0.0046957542555272624,-0.20400552213681022,-0.9827231566939518,0
6,2/4,0.9940399002493766,0.30258266484054,-0.005960099750623393,-0.6974173351594599,-0.06790523690773065,-0.7021130894149872,0
7,2/4,0.9826433915211971,0.30043044414009,-0.011396508728179544,-0.002152220700450014,-0.005436408977556151,0.6952651144590098,0
8,2/4,0.9665087281795511,0.5428487575816866,-0.016134663341645927,0.2424183134415966,-0.004738154613466383,0.2445705341420466,0
9,2/4,0.8045885286783042,0.0,-0.16192019950124692,-0.6038823429685514,-0.145785536159601,-0.846300656410148,0
10,2/4,0.7837655860349128,0.0,-0.020822942643391462,-0.15909900919523842,0.14109725685785546,0.4447833337733129,0
11,2/4,0.7640648379052369,0.0,-0.019700748129675816,-0.2877595572929888,0.0011221945137156464,-0.12866054809775038,0
12,2/4,0.7242394014962593,0.0,-0.03982543640897762,-0.37495636721353093,-0.020124688279301806,-0.08719680992054213,0
13,2/4,0.7087032418952618,0.004855139148922667,-0.015536159600997523,0.004855139148922667,0.024289276807980098,0.3798115063624536,0
14,2/4,0.7057356608478803,0.008980420778726239,-0.0029675810473814845,0.004125281629803572,0.012568578553616039,-0.0007298575191190954,0
15,2/4,0.7027431421446384,0.14184622219401516,-0.0029925187032419087,0.13286580141528892,-2.493765586042418e-05,0.12874051978548534,0
16,2/4,0.6983042394014962,0.3524577158632945,-0.004438902743142181,0.21061149366927934,-0.0014463840399002725,0.07774569225399042,0
17,2/4,0.6949625935162095,0.37441690730809507,-0.003341645885286737,0.021959191444800574,0.0010972568578554442,-0.18865230222447876,0
18,2/4,0.6856109725685785,0.37406784501634244,-0.009351620947630979,-0.00034906229175263315,-0.006009975062344242,-0.022308253736553207,0
19,2/4,0.6738154613466334,0.3051756417986228,-0.01179551122194511,-0.06889220321771966,-0.002443890274314131,-0.06854314092596703,0
20,2/4,0.6652618453865337,0.27493415415860123,-0.008553615960099736,-0.030241487640021547,0.0032418952618453734,0.038650715577698114,0
21,2/4,0.6620448877805486,0.23206295814425792,-0.00321695760598506,-0.042871196014343305,0.005336658354114676,-0.012629708374321758,0
22,2/4,0.6596508728179551,0.18354329959064514,-0.0023940149625935048,-0.04851965855361279,0.0008229426433915554,-0.005648462539269483,1
23,2/4,0.6556857855361596,0.11017675245136928,-0.003965087281795454,-0.07336654713927586,-0.0015710723192019493,-0.02484688858566307,0
24,2/4,0.6458104738154613,0.0,-0.009875311720698332,-0.13094278807413376,-0.005910224438902878,-0.0575762409348579,0
25,2/4,0.6335910224438903,0.0,-0.012219451371570988,-0.12096115076554242,-0.0023441396508726564,0.009981637308591335,0
26,2/4,0.6231172069825437,0.0,-0.010473815461346625,-0.18418420643211167,0.0017456359102243635,-0.06322305566656924,0
27,2/4,0.6095012468827931,0.0,-0.013615960099750635,-0.1268920282542886,-0.0031421446384040097,0.05729217817782306,0
28,2/4,0.6006982543640897,0.0,-0.008802992518703312,-0.06538259245152983,0.004812967581047323,0.06150943580275878,0
29,2/4,0.5928927680798005,0.0,-0.007805486284289231,-0.04494907503637498,0.0009975062344140806,0.020433517415154853,0
30,2/4,0.5728428927680798,0.0,-0.020049875311720755,-0.08300771943200229,-0.012244389027431524,-0.03805864439562731,0
31,2/4,0.5510723192019951,0.0,-0.021770573566084694,-0.07895545314900154,-0.0017206982543639393,0.004052266283000747,0
32,2/4,0.4982294264339152,0.001228878648233487,-0.05284289276807985,0.001228878648233487,-0.031072319201995158,0.08018433179723503,0
33,2/4,0.45391521197007484,0.0019749835418038184,-0.04431421446384037,0.0007461048935703315,0.008528678304239479,-0.00048277375466315546,0
34,2/4,0.4355860349127182,0.0028966425279789336,-0.01832917705735665,0.0009216589861751152,0.025985037406483724,0.00017555409260478372,0
35,2/4,0.41920199501246885,0.0,-0.016384039900249336,-0.00401858779518354,0.0019451371571073128,-0.004940246781358655,0
36,2/4,0.40758104738154616,0.0,-0.011620947630922696,-0.01434579708474967,0.004763092269326641,-0.010327209289566128,0
37,2/4,0.4015211970074813,0.0,-0.006059850374064868,-0.02876168093559398,0.005561097256857828,-0.014415883850844309,1
38,2/4,0.39900249376558605,0.0,-0.002518703241895237,-0.007180455827002403,0.003541147132169631,0.021581225108591576,0
39,2/4,0.39890274314214463,0.044832710656796435,-9.975062344141916e-05,0.044832710656796435,0.002418952618453818,0.052013166483798834,0
40,2/4,0.3955860349127182,0.04641602199969445,-0.003316708229426424,0.0015833113428980125,-0.0032169576059850047,-0.04324939931389842,0
41,2/4,0.39189526184538653,0.07786002972180942,-0.0036907730673316763,0.03144400772211497,-0.00037406483790525247,0.029860696379216956,0
42,2/4,0.39042394014962595,0.11638727239899446,-0.0014713216957605857,0.03852724267718505,0.0022194513715710906,0.007083234955070079,0
43,2/4,0.3889027431421446,0.21526089915417843,-0.001521197007481323,0.09887362675518396,-4.9875311720737336e-05,0.060346384077998916,0
44,2/4,0.38775561097256855,0.28878765572700377,-0.0011471321695760706,0.07352675657282534,0.00037406483790525247,-0.025346870182358622,0
45,2/4,0.3818952618453865,0.3178011416508104,-0.00586034912718203,0.029013485923806648,-0.004713216957605959,-0.044513270649018694,0
46,2/4,0.3661346633416459,0.3261760253329815,-0.01576059850374062,0.008374883682171097,-0.00990024937655859,-0.02063860224163555,0
47,2/4,0.35655860349127183,0.3250510409577645,-0.009576059850374075,-0.0011249843752170197,0.006184538653366545,-0.009499868057388117,0
48,2/4,0.3461346633416459,0.32292607047124344,-0.010423940149625943,-0.0021249704865210495,-0.0008478802992518686,-0.0009999861113040298,0
49,2/4,0.3341645885286783,0.3223149678476688,-0.01197007481296758,-0.0006111026235746664,-0.0015461346633416362,0.001513867862946383,0
50,2/4,0.3326932668329177,0.32155108956820044,-0.0014713216957605857,-0.000763878279468333,0.010498753117206994,-0.0001527756558936666,0
51,2/4,0.3325436408977556,0.3199677782253024,-0.000149625935162101,-0.0015833113428980194,0.0013216957605984847,-0.0008194330634296865,0
52,2/4,0.33468827930174566,0.31355120067776837,0.00214463840399004,-0.0064165775475340525,0.002294264339152141,-0.004833266204636033,0
53,2/4,0.33413965087281794,0.2827044068832377,-0.0005486284289277221,-0.030846793794530647,-0.0026932668329177623,-0.024430216246996594,0
54,2/4,0.3335411471321696,0.2518715017846974,-0.0005985037406483484,-0.03083290509854031,-4.9875311720626314e-05,1.3888695990338373e-05,0
55,2/4,0.32418952618453867,0.21412202608297107,-0.009351620947630923,-0.03774947570172635,-0.008753117206982575,-0.00691657060318604,0
56,2/4,0.3102493765586035,0.1818446966014361,-0.01394014962593515,-0.03227732948153497,-0.004588528678304227,0.005472146220191376,0
57,2/4,0.2963092269326683,0.11376230885682144,-0.013940149625935205,-0.06808238774461466,-5.551115123125783e-17,-0.035805058263079684,1
58,2/4,0.25992518703241896,0.0,-0.036384039900249354,-0.11959491155936974,-0.02244389027431415,-0.05151252381475509,0
59,2/4,0.239501246882793,0.0,-0.020423940149625952,-0.04892003254336929,0.015960099750623402,0.07067487901600045,0
60,2/4,0.21610972568578554,0.0,-0.023391521197007464,-0.07443978866824558,-0.0029675810473815123,-0.025519756124876287,0
61,2/4,0.19204488778054862,0.0,-0.02406483790523692,-0.009563334536268495,-0.0006733167082294544,0.06487645413197708,0
62,2/4,0.1530922693266833,0.0,-0.03895261845386533,-0.03902619471481747,-0.01488778054862841,-0.029462860178548975,0
63,2/4,0.1289775561097257,0.0,-0.0241147132169576,-0.09786213369485869,0.014837905236907728,-0.05883593898004122,0
64,2/4,0.12311720698254364,0.0,-0.005860349127182057,-0.08302413648012852,0.018254364089775543,0.01483799721473017,0
65,2/4,0.12079800498753117,0.0017786788050338522,-0.002319201995012468,0.0017786788050338522,0.003541147132169589,0.08480281528516237,0
66,2/4,0.11536159600997506,0.0029835902536051715,-0.005436408977556109,0.0012049114485713193,-0.003117206982543641,-0.0005737673564625329,0
67,2/4,0.11463840399002494,0.008950770760815515,-0.0007231920199501224,0.005967180507210344,0.004713216957605987,0.004762269058639025,0
68,2/4,0.11802992518703243,0.029893279271697968,0.0033915211970074882,0.020942508510882453,0.004114713216957611,0.014975328003672109,0
