frame,time_sig,x_norm,y_norm,vx_norm,vy_norm,ax_norm,ay_norm,beat
0,3/4,0.5,0.5,0.0,0.0,0.0,0.0,0
1,3/4,0.0,1.0,-1.0,1.0,-1.0,1.0,0
2,3/4,0.0,1.0,-0.978819542502118,0.31752018896625067,0.021180457497882,-0.6824798110337493,0
3,3/4,0.0,1.0,-0.46119902617163727,0.3793529569789308,0.5176205163304808,0.06183276801268012,0
4,3/4,0.0,1.0,-0.18421052631578946,0.16249365208950717,0.27698849985584784,-0.21685930488942362,0
5,3/4,0.0004965243296921549,1.0,0.0004965243296921549,0.06080273373824219,0.18470705064548162,-0.10169091835126498,0
6,3/4,0.7149950347567031,1.0,0.714498510427011,0.06466386198718133,0.7140019860973188,0.0038611282489391385,0
7,3/4,1.0,1.0,0.32725998598458306,0.038835214937038676,-0.3872385244424279,-0.02582864705014265,0
8,3/4,1.0,1.0,0.36568380500814934,0.07983058973949175,0.038423819023566286,0.04099537480245308,0
9,3/4,1.0,0.9564138165254914,0.5692631713310145,-0.0435861834745086,0.2035793663228651,-0.12341677321400035,0
10,3/4,1.0,0.7995944542112834,0.28354557717368933,-0.156819362314208,-0.2857175941573251,-0.11323317883969941,0
11,3/4,1.0,0.6553160460284482,0.129883822710273,-0.14427840818283522,-0.15366175446341634,0.012540954131372795,0
12,3/4,1.0,0.30421927441265784,0.1600020052470631,-0.35109677161579034,0.030118182536790106,-0.20681836343295512,0
13,3/4,1.0,0.1021406025251718,0.16694971880394227,-0.20207867188748602,0.006947713556879176,0.14901809972830432,0
14,3/4,0.9571802438888579,0.0,-0.04281975611114208,-0.22946392980982303,-0.20976947491508435,-0.02738525792233701,0
15,3/4,0.9288379085695194,0.0,-0.028342335319338496,-0.12122353508378753,0.014477420791803586,0.1082403947260355,0
16,3/4,0.9075950776769308,0.0,-0.021242830892588604,-0.05819814898243697,0.007099504426749892,0.06302538610135056,0
17,3/4,0.8979063422239546,0.0051401388440540765,-0.009688735452976216,0.0051401388440540765,0.011554095439612388,0.06333828782649105,0
18,3/4,0.8840831894871652,0.02790006349791947,-0.013823152736789357,0.022759924653865393,-0.004134417283813141,0.017619785809811318,0
19,3/4,0.8329389164207361,0.07046140639023196,-0.0511442730664291,0.04256134289231249,-0.037321120329639745,0.019801418238447097,0
20,3/4,0.74750821315218,0.1909017059301381,-0.08543070326855617,0.12044029953990615,-0.03428643020212707,0.07787895664759366,0
21,3/4,0.7057464224065928,0.4338255900162824,-0.04176179074558717,0.2429238840861443,0.043668912522969006,0.12248358454623814,0
22,3/4,0.6567320006681886,0.5049468071898091,-0.0490144217384042,0.07112121717352671,-0.007252630992817033,-0.17180266691261759,0
23,3/4,0.6199259424244111,0.5406333474045669,-0.03680605824377747,0.03568654021475781,0.012208363494626728,-0.035434676958768896,0
24,3/4,0.6082883234033075,0.5550711425013923,-0.011637619021103607,0.014437795096825412,0.025168439222673866,-0.0212487451179324,0
25,3/4,0.6078011025112757,0.5253477309249057,-0.0004872208920317922,-0.029723411576486614,0.011150398129071815,-0.044161206673312026,0
26,3/4,0.6129099615791526,0.3782134736199845,0.005108859067876836,-0.14713425730492125,0.005596079959908629,-0.11741084572843463,1
27,3/4,0.9270560721643744,0.27990521427887294,0.3141461105852218,-0.09830825934111154,0.30903725151734496,0.04882599796380971,0
28,3/4,1.0,0.19543879190774,0.26807126292767103,-0.08446642237113294,-0.046074847657550766,0.013841836969978594,0
29,3/4,1.0,0.057609285595195445,0.24123121570458828,-0.13782950631254454,-0.026840047223082752,-0.05336308394141159,0
30,3/4,1.0,0.037261572407138725,0.19269946208688749,-0.02034771318805672,-0.04853175361770079,0.11748179312448781,0
31,3/4,1.0,0.03215335989130859,0.13426859547483883,-0.005108212515830136,-0.05843086661204866,0.015239500672226583,0
32,3/4,1.0,0.041979574244676285,0.11969092159136385,0.009826214353367696,-0.014577673883474973,0.014934426869197832,0
33,3/4,1.0,0.04380646969304609,0.12228842144134167,0.0018268954483698086,0.0025974998499778135,-0.007999318904997887,0
34,3/4,1.0,0.05083735664191785,0.050446004772208286,0.007030886948871759,-0.07184241666913338,0.0052039915005019505,0
35,3/4,1.0,0.05123111469001309,0.11532874328516307,0.0003937580480952371,0.06488273851295479,-0.006637128900776522,0
36,3/4,1.0,0.05497713720162186,0.01888445150466911,0.003746022511608771,-0.09644429178049396,0.0033522644635135337,0
37,3/4,1.0,0.05709846434361243,0.055516800168264546,0.0021213271419905713,0.03663234866359544,-0.0016246953696181995,0
38,3/4,1.0,0.060979286907722266,0.07698554963793203,0.0038808225641098343,0.02146874946966748,0.001759495422119263,1
39,3/4,1.0,0.05650605358656824,0.059696542827500365,-0.004473233321154027,-0.017289006810431662,-0.008354055885263861,0
40,3/4,1.0,0.0,0.0964498960864737,-0.08750947759171393,0.03675335325897333,-0.0830362442705599,0
41,3/4,1.0,0.0,0.042736392248502675,-0.14983111951138411,-0.05371350383797102,-0.062321641919670184,0
42,3/4,1.0,0.0,0.021133000865515394,-0.10608008218370875,-0.02160339138298728,0.043751037327675366,0
43,3/4,1.0,0.0,0.0036086998927142844,-0.037935151785759076,-0.01752430097280111,0.06814493039794967,0
44,3/4,1.0,0.0,0.015021893233827854,-0.06987585247886739,0.01141319334111357,-0.031940700693108316,0
45,3/4,1.0,0.0,0.009095987594786359,-0.026477536001453687,-0.0059259056390414955,0.043398316477413705,0
46,3/4,1.0,0.0,0.006107459416392791,-0.019240493921768246,-0.002988528178393568,0.007237042079685441,0
47,3/4,0.997597350861468,0.0,-0.0024026491385320536,-0.004512875555516131,-0.008510108554924845,0.014727618366252115,0
48,3/4,0.992991235932676,0.014560953757994554,-0.004606114928791927,0.014560953757994554,-0.002203465790259873,0.019073829313510683,0
49,3/4,0.9876132855293297,0.018683526562763342,-0.005377950403346321,0.004122572804768788,-0.0007718354745543943,-0.010438380953225766,0
50,3/4,0.978774524449756,0.104825117756114,-0.00883876107957371,0.08614159119335066,-0.0034608106762273882,0.08201901838858187,0
51,3/4,0.9581540683198885,0.22062750037699697,-0.020620456129867515,0.11580238262088297,-0.011781695050293806,0.029660791427532307,0
52,3/4,0.924422368290011,0.3334139071966505,-0.033731700029877465,0.11278640681965352,-0.01311124390000995,-0.003015975801229448,0
53,3/4,0.8170426252365303,0.46015807261405267,-0.10737974305348075,0.1267441654174022,-0.07364804302360328,0.01395775859774867,0
54,3/4,0.7162931978886565,0.49385273167572935,-0.10074942734787373,0.03369465906167668,0.006630315705607015,-0.09304950635572551,0
55,3/4,0.6329175380938153,0.46923261156892837,-0.08337565979484118,-0.02462012010680098,0.01737376755303255,-0.05831477916847766,0
56,3/4,0.6188527039139528,0.37895957705374644,-0.014064834179862595,-0.09027303451518193,0.06931082561497859,-0.06565291440838095,1
