frame,time_sig,x_norm,y_norm,vx_norm,vy_norm,ax_norm,ay_norm,beat
0,2/4,0.5,0.5,0.0,0.0,0.0,0.0,0
1,2/4,1.0,1.0,1.0,1.0,1.0,1.0,0
2,2/4,1.0,1.0,0.964769647696477,0.5652490257248508,-0.035230352303523005,-0.4347509742751492,0
3,2/4,1.0,1.0,0.00939597315436247,0.18622608300686994,-0.9553736745421145,-0.37902294271798087,0
4,2/4,1.0,1.0,0.8937080895990869,0.13593995290423866,0.8843121164447244,-0.05028613010263128,0
5,2/4,1.0,1.0,0.6663175434420376,0.031224751675300588,-0.22739054615704923,-0.10471520122893807,0
6,2/4,1.0,0.9417939125652638,0.4543163692099862,-0.05820608743473621,-0.21200117423205145,-0.0894308391100368,0
7,2/4,1.0,0.8325717816236328,0.2787385935655531,-0.10922213094163102,-0.1755777756444331,-0.051016043506894815,0
8,2/4,1.0,0.5263193628765608,0.24197145089127192,-0.306252418747072,-0.03676714267428116,-0.19703028780544096,0
9,2/4,1.0,0.3510493118876751,0.15898177126884394,-0.1752700509888857,-0.08298967962242798,0.13098236775818628,0
10,2/4,1.0,0.20458696286841338,0.10725064252274152,-0.1464623490192617,-0.05173112874610242,0.02880770196962401,0
11,2/4,1.0,0.1019913502209971,0.018423339020841367,-0.10259561264741628,-0.08882730350190016,0.04386673637184542,0
12,2/4,0.9911023646774345,0.08628052713409873,-0.00889763532256549,-0.015710823086898376,-0.027320974343406856,0.0868847895605179,0
13,2/4,0.9717578587055511,0.09827072314596672,-0.01934450597188342,0.011990196011867987,-0.01044687064931793,0.027701019098766363,0
14,2/4,0.959458186347887,0.1685009539198979,-0.012299672357664049,0.07023023077393117,0.00704483361421937,0.058240034762063186,0
15,2/4,0.9510211345008427,0.26692783477156845,-0.008437051847044352,0.09842688085167056,0.0038626205106196965,0.028196650077739388,0
16,2/4,0.9439448974678377,0.5191496873451154,-0.007076237033004973,0.2522218525735469,0.0013608148140393794,0.15379497172187634,0
17,2/4,0.934262176675634,1.0,-0.00968272079220367,0.507024183305718,-0.0026064837591986967,0.25480233073217107,0
18,2/4,0.9277826045995541,1.0,-0.006479572076079965,0.3103443676218848,0.003203148716123705,-0.1966798156838332,0
19,2/4,0.8813264804095006,1.0,-0.046456124190053516,0.2552099373780926,-0.03997655211397355,-0.055134430243792165,0
20,2/4,0.8517339921072741,1.0,-0.029592488302226494,0.05629638889322941,0.016863635887827022,-0.1989135484848632,0
21,2/4,0.8186452565135924,1.0,-0.03308873559368164,0.07504350389945247,-0.0034962472914551457,0.01874711500622306,0
22,2/4,0.8013629083752918,0.9244390743063946,-0.01728234813830065,-0.0755609256936054,0.015806387455380988,-0.15060442959305786,0
23,2/4,0.7816310935717202,0.8444179149347008,-0.019731814803571557,-0.08002115937169385,-0.002449466665270905,-0.004460233678088454,0
24,2/4,0.688205922684783,0.45189422626652714,-0.09342517088693725,-0.3925236886681736,-0.07369335608336569,-0.31250252929647976,0
25,2/4,0.6632192691377669,0.08486006486561487,-0.024986653547016124,-0.3670341614009123,0.06843851733992112,0.025489527267261336,1
26,2/4,0.6048926526467848,0.0,-0.05832661649098203,-0.2262426739792452,-0.033339962943965906,0.14079148742166708,0
27,2/4,0.42230270802147996,0.0,-0.18258994462530487,-0.22038413170229793,-0.12426332813432284,0.005858542276947265,0
28,2/4,0.27529283688017503,0.0,-0.14700987114130493,-0.041410650749234695,0.03558007348399994,0.17897348095306323,0
29,2/4,0.19438716228240047,0.0,-0.08090567459777456,-0.041656601725918535,0.06610419654353036,-0.0002459509766838397,0
30,2/4,0.0879714438245177,0.0,-0.10641571845788277,-0.03896200023214697,-0.025510043860108203,0.002694601493771563,0
31,2/4,0.017763867226345376,0.0,-0.07020757659817232,-0.008400515774320378,0.03620814185971044,0.030561484457826596,0
32,2/4,0.0,0.027892181148215057,-0.03188064875572614,0.027892181148215057,0.038326927842446186,0.036292696922535436,0
33,2/4,0.0,0.0646085736638159,-0.027101903155866056,0.03671639251560084,0.004778745599860083,0.008824211367385783,0
34,2/4,0.0,0.1073718028914722,-0.014024010055324077,0.04276322922765631,0.01307789310054198,0.00604683671205547,0
35,2/4,0.014033907027840183,0.3091059522558454,0.014033907027840183,0.20173414936437323,0.028057917083164262,0.15897092013671693,0
36,2/4,0.024722637345236092,0.4857553207992834,0.010688730317395909,0.176649368543438,-0.0033451767104442746,-0.025084780820935237,0
37,2/4,0.0327094941657347,0.632308957491989,0.00798685682049861,0.1465536366927056,-0.002701873496897298,-0.030095731850732388,0
38,2/4,0.05767955582387348,0.7754196504678167,0.024970061658138774,0.14311069297582768,0.016983204837640164,-0.003442943716877922,0
39,2/4,0.07471224552409418,0.8778555665093655,0.017032689700220704,0.10243591604154878,-0.00793737195791807,-0.0406747769342789,1
40,2/4,0.21958412921487316,0.9115226852292043,0.14487188369077897,0.03366711871983885,0.12783919399055826,-0.06876879732170993,0
41,2/4,0.3796379687453608,0.8709663428898374,0.16005383953048766,-0.04055634233936689,0.015181955839708688,-0.07422346105920574,0
42,2/4,0.5711245929870052,0.8126164537346098,0.19148662424164442,-0.05834988915522765,0.031432784711156764,-0.01779354681586076,0
43,2/4,0.6840193584782415,0.7416641228250154,0.11289476549123623,-0.07095233090959441,-0.0785918587504082,-0.012602441754366756,0
44,2/4,0.8635405429479123,0.6180717847092597,0.1795211844696708,-0.12359233811575565,0.06662641897843458,-0.05264000720616124,0
45,2/4,0.9419443592205144,0.5340315970154482,0.07840381627260218,-0.0840401876938115,-0.10111736819706862,0.039552150421944154,0
46,2/4,1.0,0.44746925287787725,0.17412922372051853,-0.08656234413757097,0.09572540744791636,-0.0025221564437594712,0
47,2/4,1.0,0.39640892963483776,0.05412969787502975,-0.051060323243039496,-0.11999952584548879,0.03550202089453147,0
48,2/4,1.0,0.3751257325012886,0.047352083382202315,-0.021283197133549148,-0.006777614492827433,0.02977712610949035,0
49,2/4,1.0,0.39122449694488787,0.06648126656009812,0.016098764443599256,0.019129183177895803,0.037381961577148404,0
50,2/4,1.0,0.433131994521983,0.007375796086046105,0.04190749757709511,-0.05910547047405201,0.025808733133495854,0
51,2/4,0.9760322854099798,0.5086565680323343,-0.023967714590020228,0.0755245735103513,-0.03134351067606633,0.03361707593325619,0
52,2/4,0.9587013382215492,0.5859960266027453,-0.017330947188430534,0.07733945857041102,0.006636767401589694,0.0018148850600597233,0
53,2/4,0.9560350386540983,0.7007658214440012,-0.0026662995674509027,0.11476979484125593,0.014664647620979632,0.03743033627084491,0
54,2/4,0.8889283359537455,0.8147466083501393,-0.0671067027003528,0.11398078690613811,-0.06444040313290189,-0.0007890079351178247,0
55,2/4,0.8016504973952862,0.8945698572279299,-0.08727783855845939,0.07982324887779058,-0.020171135858106592,-0.034157538028347534,0
56,2/4,0.6959259232424522,0.9236080181888848,-0.10572457415283398,0.029038160960954906,-0.018446735594374597,-0.05078508791683567,1
57,2/4,0.6075178055195299,0.9464658950068976,-0.08840811772292223,0.022857876818012768,0.017316456429911753,-0.0061802841429421385,0
58,2/4,0.5156753780276628,0.9590016130458209,-0.0918424274918671,0.012535718038923283,-0.0034343097689448765,-0.010322158779089485,0
59,2/4,0.4641389953557119,0.926383724751329,-0.05153638267195093,-0.03261788829449186,0.040306044819916176,-0.04515360633341514,0
60,2/4,0.4349256261819025,0.7571607057367382,-0.0292133691738094,-0.1692230190145908,0.02232301349814153,-0.13660513072009894,0
61,2/4,0.3764409248002087,0.48025728664674966,-0.058484701381693815,-0.27690341908998856,-0.029271332207884415,-0.10768040007539775,0
62,2/4,0.32479586143936706,0.2904666823467398,-0.051645063360841625,-0.18979060430000988,0.00683963802085219,0.08711281478997868,0
63,2/4,0.2688397974191959,0.0952848018389056,-0.05595606402017117,-0.1951818805078342,-0.004311000659329545,-0.005391276207824314,0
64,2/4,0.2655866221317355,0.0441010397222959,-0.003253175287460386,-0.0511837621166097,0.052702888732710784,0.1439981183912245,0
65,2/4,0.2539867699374724,0.013081184412672836,-0.011599852194263127,-0.031019855309623062,-0.008346676906802741,0.02016390680698664,0
66,2/4,0.24881356914627697,0.0,-0.005173200791195404,-0.022022652437814892,0.0064266514030677235,0.00899720287180817,0
67,2/4,0.24474891138176627,0.0,-0.004064657764510704,-0.004790419161676647,0.0011085430266846996,0.017232233276138244,0
68,2/4,0.2317362102319246,0.010087517273146015,-0.013012701149841682,0.010087517273146015,-0.008948043385330978,0.014877936434822662,0
69,2/4,0.18898847260159832,0.042554451536487466,-0.04274773763032627,0.03246693426334145,-0.02973503648048459,0.022379416990195432,0
70,2/4,0.15964468660112013,0.07420050009870369,-0.029343786000478184,0.03164604856221622,0.013403951629848088,-0.0008208857011252277,0
