frame,time_sig,x_norm,y_norm,vx_norm,vy_norm,ax_norm,ay_norm,beat
0,2/4,0.5,0.5,0.0,0.0,0.0,0.0,0
1,2/4,0.0,1.0,-1.0,1.0,-1.0,1.0,0
2,2/4,0.0,1.0,-0.7229518449030644,0.45428193107397197,0.2770481550969356,-0.545718068926028,0
3,2/4,0.0,1.0,-0.06709451575262544,0.07519443984775775,0.6558573291504389,-0.3790874912262142,0
4,2/4,0.0,0.9952010590766176,-0.3726207906295754,-0.0047989409233824,-0.30552627487695,-0.07999338077114015,0
5,2/4,0.0,1.0,-0.04073033707865169,0.13340442087668236,0.3318904535509237,0.13820336180006476,0
6,2/4,0.007373595505617977,0.9942073258595349,0.007373595505617977,-0.005792674140465137,0.04810393258426966,-0.1391970950171475,0
7,2/4,0.033356741573033706,0.9299403441021356,0.025983146067415728,-0.06426698175739931,0.01860955056179775,-0.058474307616934174,0
8,2/4,0.0,0.9084988040001153,-0.1557804354492487,-0.021441540102020262,-0.1817635815166644,0.04282544165537905,0
9,2/4,0.0,0.8694486872820543,-0.14700496991891185,-0.03905011671806102,0.00877546553033684,-0.01760857661604076,0
10,2/4,0.0,0.7788120695120897,-0.13408833522083805,-0.09063661776996457,0.012916634698073803,-0.051586501051903544,0
11,2/4,0.0,0.7083201244992651,-0.1269527387779316,-0.07049194501282463,0.0071355964429064556,0.020144672757139936,0
12,2/4,0.0,0.7405400732009568,-0.002170481452249408,0.03221994870169176,0.12478225732568218,0.10271189371451639,0
13,2/4,0.0,0.7683794922043863,-0.0860234445446348,0.027839419003429455,-0.0838529630923854,-0.004380529698262303,0
14,2/4,0.018575293056807936,0.81440387331047,0.018575293056807936,0.046024381106083756,0.10459873760144274,0.0181849621026543,0
15,2/4,0.01677186654643823,0.805613994639615,-0.0018034265103697052,-0.008789878670855011,-0.02037871956717764,-0.05481425977693877,0
16,2/4,0.0,0.7336522666359261,-0.035556341765434284,-0.07196172800368894,-0.033752915255064575,-0.06317184933283393,0
17,2/4,0.0,0.619758494481109,-0.07221401608403086,-0.11389377215481711,-0.036657674318596574,-0.04193204415112817,0
18,2/4,0.0,0.37614916856393554,-0.05344104396457977,-0.24360932591717344,0.018772972119451087,-0.12971555376235633,0
19,2/4,0.0,0.185941957981498,-0.10410577592205984,-0.19020721058243753,-0.05066473195748007,0.053402115334735906,0
20,2/4,0.0,0.040519899708925326,-0.07528957528957529,-0.14542205827257268,0.02881620063248455,0.04478515230986485,0
21,2/4,0.0,0.0,-0.09545983701979045,-0.12317619173031341,-0.02017026173021516,0.02224586654225927,0
22,2/4,0.0,0.0,-0.1531105195701469,-0.061403075097641764,-0.05765068255035645,0.06177311663267165,0
23,2/4,0.0,0.0009393385079349384,-0.13240954580446498,0.0009393385079349384,0.020700973765681918,0.0623424136055767,0
24,2/4,0.0,0.06792900578434766,-0.03864813748869336,0.06698966727641271,0.09376140831577162,0.06605032876847777,0
25,2/4,0.0,0.09729569387452415,-0.03299936386768448,0.029366688090176493,0.005648773621008886,-0.03762297918623622,0
26,2/4,0.0,0.1814653680723785,-0.0007945336087716511,0.08416967419785436,0.032204830258912825,0.054802986107677865,0
27,2/4,0.023677101541395202,0.27339694467790576,0.023677101541395202,0.09193157660552725,0.024471635150166853,0.0077619024076728965,1
28,2/4,0.08414110916891784,0.40324813368270135,0.060464007627522645,0.1298511890047956,0.03678690608612745,0.03791961239926833,0
29,2/4,0.10765930398855872,0.42784397092994514,0.023518194819640875,0.02459583724724379,-0.03694581280788177,-0.1052553517575518,0
30,2/4,0.10845383759733036,0.43236762742868445,0.0007945336087716443,0.004523656498739315,-0.02272366121086923,-0.020072180748504476,0
31,2/4,0.11004290481487367,0.430884461363524,0.0015890672175433024,-0.0014831660651604683,0.0007945336087716581,-0.006006822563899783,0
32,2/4,0.15016685205784205,0.565630098383349,0.04012394724296839,0.134745637019825,0.038534880025425086,0.13622880308498547,0
33,2/4,0.16510408390274908,0.6720472635586098,0.014937231844907028,0.10641716517526079,-0.02518671539806136,-0.028328471844564218,0
34,2/4,0.19021134593993325,0.7648934592376526,0.025107262037184164,0.09284619567904284,0.010170030192277135,-0.013570969496217944,0
35,2/4,0.19346893373589702,0.7747812330053888,0.0032575877959637733,0.009887773767736197,-0.02184967424122039,-0.08295842191130665,0
36,2/4,0.15167646591450817,0.7390616502694418,-0.041792467821388846,-0.035719582735947,-0.04505005561735262,-0.045607356503683194,0
37,2/4,0.07699030668997299,0.6539526375636525,-0.07468615922453518,-0.0851090127057893,-0.03289369140314634,-0.0493894299698423,0
38,2/4,0.011600190688066106,0.5000988777376774,-0.06539011600190689,-0.15385375982597516,0.009296043222628295,-0.06874474712018586,0
39,2/4,0.0027808676307007787,0.40144361497008946,-0.008819323057365326,-0.0986552627675879,0.056570792944541565,0.05519849705838725,0
40,2/4,0.001509613856666137,0.28761061946902655,-0.0012712537740346417,-0.1138329955010629,0.007548069283330685,-0.015177732733475002,0
41,2/4,0.0,0.20514658624610668,-0.012959472196041471,-0.08246403322291987,-0.011688218422006829,0.03136896227814304,0
42,2/4,0.0,0.1253522519404756,-0.010261194029850746,-0.07979433430563107,0.0026982781661907245,0.0026696989172887986,0
43,2/4,0.0,0.0346813664903347,-0.015610651974288337,-0.0906708854501409,-0.005349457944437591,-0.010876551144509833,0
44,2/4,0.0,0.02444752064072774,-0.01913983337086242,-0.010233845849606963,-0.003529181396574082,0.08043703960053394,1
45,2/4,0.00022517451024544022,0.025559895189598062,0.00022517451024544022,0.0011123745488703235,0.01936500788110786,0.011346220398477287,0
46,2/4,0.0,0.04926583279774559,-0.0011248593925759281,0.023705937608147525,-0.0013500339028213683,0.022593563059277202,0
47,2/4,0.0,0.07942354278934098,-0.008402736466389053,0.030157709991595394,-0.007277877073813125,0.006451772383447869,0
